category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions
top,user,country,india,2020,2,state,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482819.0,,,top/user/country/india/2020/2.csv,2025-07-12 09:12:09.117129,2021-09-01 13:04:42.819,2020-Q2,0.0,0.0
top,user,country,india,2018,4,district,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482795.0,,,top/user/country/india/2018/4.csv,2025-07-12 09:12:09.118614,2021-09-01 13:04:42.795,2018-Q4,0.0,0.0
top,user,country,india,2018,4,pincode,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482795.0,,,top/user/country/india/2018/4.csv,2025-07-12 09:12:09.118614,2021-09-01 13:04:42.795,2018-Q4,0.0,0.0
top,user,country,india,2018,4,state,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482795.0,,,top/user/country/india/2018/4.csv,2025-07-12 09:12:09.118614,2021-09-01 13:04:42.795,2018-Q4,0.0,0.0
top,user,country,india,2018,1,pincode,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482414.0,,,top/user/country/india/2018/1.csv,2025-07-12 09:12:09.119931,2021-09-01 13:04:42.414,2018-Q1,0.0,0.0
top,user,country,india,2018,1,district,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482414.0,,,top/user/country/india/2018/1.csv,2025-07-12 09:12:09.119931,2021-09-01 13:04:42.414,2018-Q1,0.0,0.0
top,user,country,india,2018,1,state,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482414.0,,,top/user/country/india/2018/1.csv,2025-07-12 09:12:09.119931,2021-09-01 13:04:42.414,2018-Q1,0.0,0.0
top,user,country,india,2018,3,state,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482418.0,,,top/user/country/india/2018/3.csv,2025-07-12 09:12:09.121249,2021-09-01 13:04:42.418,2018-Q3,0.0,0.0
top,user,country,india,2018,3,district,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482418.0,,,top/user/country/india/2018/3.csv,2025-07-12 09:12:09.121249,2021-09-01 13:04:42.418,2018-Q3,0.0,0.0
top,user,country,india,2018,3,pincode,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482418.0,,,top/user/country/india/2018/3.csv,2025-07-12 09:12:09.121249,2021-09-01 13:04:42.418,2018-Q3,0.0,0.0
top,user,country,india,2018,2,state,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482414.0,,,top/user/country/india/2018/2.csv,2025-07-12 09:12:09.122577,2021-09-01 13:04:42.414,2018-Q2,0.0,0.0
top,user,country,india,2018,2,district,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482414.0,,,top/user/country/india/2018/2.csv,2025-07-12 09:12:09.122577,2021-09-01 13:04:42.414,2018-Q2,0.0,0.0
top,user,country,india,2018,2,pincode,india,0.0,0.0,TOTAL,0.0,0.0,True,SUCCESS,1630501482414.0,,,top/user/country/india/2018/2.csv,2025-07-12 09:12:09.122577,2021-09-01 13:04:42.414,2018-Q2,0.0,0.0
top,insurance,country,india,2022,4,pincode,560058,1998.0,2274976.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.2274976,0.001998
top,insurance,country,india,2022,4,district,medchal malkajgiri,12852.0,17986714.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,1.7986714,0.012852
top,insurance,country,india,2022,4,district,hyderabad,12819.0,15945642.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,1.5945642,0.012819
top,insurance,country,india,2022,4,district,coimbatore,12780.0,15595276.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,1.5595276,0.01278
top,insurance,country,india,2022,4,pincode,560068,3419.0,4310528.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.4310528,0.003419
top,insurance,country,india,2022,4,pincode,500072,2486.0,3151661.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.3151661,0.002486
top,insurance,country,india,2022,4,pincode,560078,2388.0,3105356.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.3105356,0.002388
top,insurance,country,india,2022,4,pincode,560037,2424.0,3146560.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.314656,0.002424
top,insurance,country,india,2022,4,pincode,560076,2391.0,3129589.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.3129589,0.002391
top,insurance,country,india,2022,4,district,thiruvallur,14602.0,15650997.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,1.5650997,0.014602
top,insurance,country,india,2022,4,pincode,201301,2193.0,2399892.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.2399892,0.002193
top,insurance,country,india,2022,4,pincode,122001,2037.0,2580157.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.2580157,0.002037
top,insurance,country,india,2022,4,pincode,560043,2468.0,3499600.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.34996,0.002468
top,insurance,country,india,2022,4,district,rangareddy,15005.0,21565381.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,2.1565381,0.015005
top,insurance,country,india,2022,4,pincode,421302,2085.0,2245940.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,0.224594,0.002085
top,insurance,country,india,2022,4,district,thane,20282.0,24614041.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,2.4614041,0.020282
top,insurance,country,india,2022,4,district,mumbai suburban,16192.0,18884324.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,1.8884324,0.016192
top,insurance,country,india,2022,4,state,maharashtra,125900.0,174915648.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,17.4915648,0.1259
top,insurance,country,india,2022,4,state,tamil nadu,125491.0,146457790.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,14.645779,0.125491
top,insurance,country,india,2022,4,state,uttar pradesh,77022.0,116755813.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,11.6755813,0.077022
top,insurance,country,india,2022,4,state,kerala,65563.0,103982997.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,10.3982997,0.065563
top,insurance,country,india,2022,4,state,telangana,64655.0,88544127.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,8.8544127,0.064655
top,insurance,country,india,2022,4,state,karnataka,133971.0,185063287.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,18.5063287,0.133971
top,insurance,country,india,2022,4,state,delhi,48908.0,60603173.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,6.0603173,0.048908
top,insurance,country,india,2022,4,state,andhra pradesh,44329.0,58043239.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,5.8043239,0.044329
top,insurance,country,india,2022,4,state,rajasthan,40926.0,60792838.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,6.0792838,0.040926
top,insurance,country,india,2022,4,district,bengaluru urban,78817.0,101938016.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,10.1938016,0.078817
top,insurance,country,india,2022,4,district,pune,27018.0,38292195.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,3.8292195,0.027018
top,insurance,country,india,2022,4,district,chennai,21588.0,21184965.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,2.1184965,0.021588
top,insurance,country,india,2022,4,state,west bengal,54277.0,70466433.0,TOTAL,0.0,0.0,True,SUCCESS,1692611311813.0,,,top/insurance/country/india/2022/4.csv,2025-07-12 09:12:09.123933,2023-08-21 09:48:31.813,2022-Q4,7.0466433,0.054277
top,insurance,country,india,2022,1,district,rangareddy,7261.0,10851640.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,1.085164,0.007261
top,insurance,country,india,2022,1,district,kolkata,6763.0,7736401.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.7736401,0.006763
top,insurance,country,india,2022,1,district,gurugram,6642.0,8138262.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.8138262,0.006642
top,insurance,country,india,2022,1,pincode,560068,2349.0,2922542.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.2922542,0.002349
top,insurance,country,india,2022,1,pincode,560076,1718.0,2181826.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.2181826,0.001718
top,insurance,country,india,2022,1,pincode,560043,1713.0,2402868.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.2402868,0.001713
top,insurance,country,india,2022,1,pincode,560078,1671.0,1970551.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.1970551,0.001671
top,insurance,country,india,2022,1,pincode,421302,1673.0,1688051.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.1688051,0.001673
top,insurance,country,india,2022,1,pincode,560091,1656.0,2065687.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.2065687,0.001656
top,insurance,country,india,2022,1,pincode,110059,1416.0,1666849.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.1666849,0.001416
top,insurance,country,india,2022,1,pincode,560079,1358.0,1534187.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.1534187,0.001358
top,insurance,country,india,2022,1,district,medchal malkajgiri,7300.0,10383529.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,1.0383529,0.0073
top,insurance,country,india,2022,1,pincode,560064,1288.0,1709573.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.1709573,0.001288
top,insurance,country,india,2022,1,pincode,560058,1699.0,1800069.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.1800069,0.001699
top,insurance,country,india,2022,1,district,hyderabad,7434.0,9813417.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.9813417,0.007434
top,insurance,country,india,2022,1,state,delhi,28232.0,35442069.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,3.5442069,0.028232
top,insurance,country,india,2022,1,district,mumbai suburban,10457.0,11756037.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,1.1756037,0.010457
top,insurance,country,india,2022,1,district,thane,14272.0,16536659.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,1.6536659,0.014272
top,insurance,country,india,2022,1,district,pune,17790.0,24312875.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,2.4312875,0.01779
top,insurance,country,india,2022,1,district,bengaluru urban,57549.0,71700148.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,7.1700148,0.057549
top,insurance,country,india,2022,1,state,haryana,22783.0,32526943.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,3.2526943,0.022783
top,insurance,country,india,2022,1,state,andhra pradesh,29954.0,42648157.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,4.2648157,0.029954
top,insurance,country,india,2022,1,state,telangana,36325.0,51942016.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,5.1942016,0.036325
top,insurance,country,india,2022,1,state,kerala,37110.0,64172190.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,6.417219,0.03711
top,insurance,country,india,2022,1,state,west bengal,38779.0,51160527.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,5.1160527,0.038779
top,insurance,country,india,2022,1,state,uttar pradesh,45996.0,73014969.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,7.3014969,0.045996
top,insurance,country,india,2022,1,state,tamil nadu,47621.0,64969045.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,6.4969045,0.047621
top,insurance,country,india,2022,1,state,maharashtra,88015.0,117411928.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,11.7411928,0.088015
top,insurance,country,india,2022,1,state,karnataka,95640.0,130733580.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,13.073358,0.09564
top,insurance,country,india,2022,1,district,chennai,9138.0,9949256.0,TOTAL,0.0,0.0,True,SUCCESS,1692611157152.0,,,top/insurance/country/india/2022/1.csv,2025-07-12 09:12:09.125314,2023-08-21 09:45:57.152,2022-Q1,0.9949256,0.009138
top,insurance,country,india,2022,3,pincode,500072,2176.0,2594114.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.2594114,0.002176
top,insurance,country,india,2022,3,pincode,560068,2861.0,3528404.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.3528404,0.002861
top,insurance,country,india,2022,3,pincode,560037,2120.0,2606805.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.2606805,0.00212
top,insurance,country,india,2022,3,district,gurugram,10085.0,10744733.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.0744733,0.010085
top,insurance,country,india,2022,3,district,jaipur,9778.0,11871696.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.1871696,0.009778
top,insurance,country,india,2022,3,pincode,560043,2030.0,2571392.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.2571392,0.00203
top,insurance,country,india,2022,3,district,hyderabad,10560.0,12374531.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.2374531,0.01056
top,insurance,country,india,2022,3,pincode,122001,1932.0,1913882.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.1913882,0.001932
top,insurance,country,india,2022,3,pincode,560078,1912.0,2228186.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.2228186,0.001912
top,insurance,country,india,2022,3,pincode,201301,1886.0,1908594.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.1908594,0.001886
top,insurance,country,india,2022,3,pincode,560058,1610.0,1917287.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.1917287,0.00161
top,insurance,country,india,2022,3,pincode,560091,1561.0,1858018.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.1858018,0.001561
top,insurance,country,india,2022,3,pincode,560076,1945.0,2478555.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,0.2478555,0.001945
top,insurance,country,india,2022,3,district,mumbai suburban,11136.0,11840245.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.1840245,0.011136
top,insurance,country,india,2022,3,district,medchal malkajgiri,10158.0,12806190.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.280619,0.010158
top,insurance,country,india,2022,3,district,chennai,12059.0,12069618.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.2069618,0.012059
top,insurance,country,india,2022,3,state,maharashtra,90958.0,113835208.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,11.3835208,0.090958
top,insurance,country,india,2022,3,state,uttar pradesh,64514.0,87703512.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,8.7703512,0.064514
top,insurance,country,india,2022,3,state,tamil nadu,64356.0,79747520.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,7.974752,0.064356
top,insurance,country,india,2022,3,state,kerala,54587.0,85390924.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,8.5390924,0.054587
top,insurance,country,india,2022,3,state,telangana,51465.0,64798126.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,6.4798126,0.051465
top,insurance,country,india,2022,3,state,west bengal,47853.0,59092307.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,5.9092307,0.047853
top,insurance,country,india,2022,3,state,karnataka,110273.0,144605784.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,14.4605784,0.110273
top,insurance,country,india,2022,3,state,delhi,35944.0,41570160.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,4.157016,0.035944
top,insurance,country,india,2022,3,state,haryana,35346.0,45402800.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,4.54028,0.035346
top,insurance,country,india,2022,3,district,bengaluru urban,64593.0,79303480.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,7.930348,0.064593
top,insurance,country,india,2022,3,district,pune,19899.0,24823260.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,2.482326,0.019899
top,insurance,country,india,2022,3,district,rangareddy,11801.0,15523643.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.5523643,0.011801
top,insurance,country,india,2022,3,district,thane,13402.0,15693837.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,1.5693837,0.013402
top,insurance,country,india,2022,3,state,andhra pradesh,39301.0,48791931.0,TOTAL,0.0,0.0,True,SUCCESS,1692611260050.0,,,top/insurance/country/india/2022/3.csv,2025-07-12 09:12:09.126901,2023-08-21 09:47:40.050,2022-Q3,4.8791931,0.039301
top,insurance,country,india,2022,2,district,medchal malkajgiri,8919.0,11248856.0,TOTAL,0.0,0.0,True,SUCCESS,1692611208619.0,,,top/insurance/country/india/2022/2.csv,2025-07-12 09:12:09.128271,2023-08-21 09:46:48.619,2022-Q2,1.1248856,0.008919
top,insurance,country,india,2022,2,district,jaipur,7224.0,9069667.0,TOTAL,0.0,0.0,True,SUCCESS,1692611208619.0,,,top/insurance/country/india/2022/2.csv,2025-07-12 09:12:09.128271,2023-08-21 09:46:48.619,2022-Q2,0.9069667,0.007224
